session_type,start_date_and_time,name,session_nickname,session_status,school_id,participant_count,students_count,legacy_skills_needed,legacy_skills_covered
DIA - Classroom Speaker,2023-10-25 13:45:00,Rosedale Middle School - Data Dialogue,,Completed,0015f00000JUL8fAAH,38,31,,
Workplace Visit,2024-03-19 14:30:00,Children's Mercy Expo Day - Spring,,Confirmed,,25,16,,
DIA - Classroom Speaker,2023-10-24 18:00:00,Hickman Mills 8th Grade Center - Data Dialogue,,Completed,0015f000023721fAAA,10,0,,
Employability Skills,2023-11-03 14:00:00,Guadalupe Centers Charter School Mock Interviews - AM,,Completed,0015f00000KvwwFAAR,54,49,,
Employability Skills,2023-11-03 19:35:00,Guadalupe Centers Charter School Mock Interviews - PM,,Completed,0015f00000KvwwFAAR,6,0,,
Connector Session,2023-10-19 5:00:00,Becoming a Doctor - Presented by Saint Luke's Health System,,Completed,,25,0,,
Connector Session,2023-11-10 5:00:00,Video Game Designer,,Completed,,1,0,,
Connector Session,2024-01-24 5:00:00,Intro to Construction & Trades,,Confirmed,,1,0,,
Connector Session,2023-12-04 5:00:00,Becoming a Doctor - Presented by Saint Luke's Health System,,Completed,,29,0,,
Connector Session,,We all have mental health,,Requested,,1,0,,
Connector Session,2022-11-21 5:00:00,College of Southern Nevada - Welding,,Completed,,2,0,,
Connector Session,2022-11-11 5:00:00,Military,,Completed,,0,0,,
Connector Session,2022-11-22 5:00:00,Psychiatry,,Completed,,1,0,,
Connector Session,2022-12-08 5:00:00,Caring for Animals: A Tour of Sanctuary One,,Completed,,3,0,,
Connector Session,2022-12-02 5:00:00,YouTuber as a career,,Completed,,1,0,,
Connector Session,2022-12-16 5:00:00,HBCU Experience- What can students expect from attending an HBCU?,,Completed,,6,0,,
Connector Session,2022-12-14 5:00:00,HBCU Experience- What can students expect from attending an HBCU?,,Completed,,8,0,,
Connector Session,2022-12-09 5:00:00,Fractions in Cooking,,Completed,,2,0,,
Connector Session,2022-12-12 5:00:00,Seasonal Baking & Cooking with Chef Marc,,Completed,,40,0,,
Connector Session,2022-12-09 5:00:00,US Space Force Guardian STEM Panel,,Completed,,3,0,,
Connector Session,2022-11-18 5:00:00,NASA - Careers in Space,,Completed,,3,0,,
Connector Session,2022-12-13 5:00:00,Applying molecules to food,,Completed,,1,0,,
Connector Session,2022-12-09 5:00:00,"First Responder Career Panel - EMS, 911 Dispatcher, Police Officer",,Completed,,1,0,,
Connector Session,2022-12-09 5:00:00,Personal Hygiene: Early Adolescence,,Completed,,1,0,,
Connector Session,2022-12-15 5:00:00,Patience in the Workplace,,Completed,,2,0,,
Connector Session,2022-12-08 5:00:00,Food Scientist,,Completed,,3,0,,
Connector Session,2022-12-01 5:00:00,Jobs for students with disabilities.,,Completed,,3,0,,
Connector Session,2022-12-07 5:00:00,Cooking and Baking as a Career,,Completed,,5,0,,
Connector Session,2022-12-06 5:00:00,Engineering:  Robotic Designs & Automation,,Completed,,2,0,,
Connector Session,2022-11-29 5:00:00,Entrepreneurship: Setting Up Your Own Business,,Completed,,1,0,,
Connector Session,2022-12-08 5:00:00,Using Technology to Do Our Jobs Better,,Completed,,7,0,,
Connector Session,2022-12-02 5:00:00,Clever Careers In the Disability Community,,Completed,,4,0,,
Connector Session,2022-12-05 5:00:00,Working on a Farm,,Completed,,4,0,,
Connector Session,2022-12-14 5:00:00,How to Care for Pets,,Completed,,4,0,,
Connector Session,2022-12-01 5:00:00,What careers can we pursue in health/fitness?,,Completed,,1,0,,
Connector Session,2022-12-15 5:00:00,How animals adapt to their environment.,,Completed,,3,0,,
Connector Session,2022-12-06 5:00:00,Coding for Kindergarteners,,Completed,,1,0,,
Connector Session,2022-12-12 5:00:00,Using Science & Anatomy in my Career as an Emergency Room Nurse,,Completed,,1,0,,
Connector Session,2022-12-02 5:00:00,Engineering,,Completed,,2,0,,
Connector Session,2022-11-28 5:00:00,Being bilingual in today's job market,,Completed,,2,0,,
Connector Session,2022-11-28 5:00:00,Being bilingual in today's job market,,Completed,,2,0,,
Connector Session,2022-12-06 5:00:00,Being bilingual in today's job market,,Completed,,1,0,,
Connector Session,2022-11-22 5:00:00,Being bilingual in today's job market,,Completed,,2,0,,
Connector Session,2022-11-28 5:00:00,"Careers in JavaScript, Coding, Robotics & Algorithms",,Completed,,1,0,,
Connector Session,2022-11-22 5:00:00,Being bilingual in today's job market,,Completed,,1,0,,
Connector Session,2022-12-05 5:00:00,Introduction to Making Video Games with Unity and More,,Completed,,1,0,,
Connector Session,2022-11-16 5:00:00,Social Emotional Learning: Growing Your Personal Skills,,Completed,,5,0,,
Connector Session,2022-12-12 5:00:00,Manufacturing,,Completed,,4,0,,
Connector Session,2022-11-16 5:00:00,Review of Student's MEC Business,,Completed,,1,0,,
Connector Session,2022-11-18 5:00:00,Cooking with Math,,Completed,,1,0,,
Connector Session,2022-11-15 5:00:00,What do family stories tell us about the past?,,Completed,,3,0,,
Connector Session,2022-12-06 5:00:00,Edu-Nation Career Spotlight:  Occupational Therapist,,Completed,,2,0,,
Connector Session,2022-12-09 5:00:00,3rd Grade Mystery Guest,,Completed,,1,0,,
Connector Session,2022-12-01 5:00:00,Acting: It�s Not Just for Theater Majors,,Completed,,1,0,,
Connector Session,2022-11-29 5:00:00,climate/meteorology bilingual Spanish,,Completed,,1,0,,
Connector Session,2022-12-15 5:00:00,Careers in Tech,,Completed,,2,0,,
Connector Session,2022-12-15 5:00:00,Careers in Tech,,Completed,,1,0,,
Connector Session,2022-12-13 5:00:00,Leaders in Tech,,Completed,,1,0,,
Connector Session,2022-12-20 5:00:00,A look at the Heart,,Completed,,1,0,,
Connector Session,2022-12-13 5:00:00,College Music Admissions,,Completed,,2,0,,
Connector Session,2022-12-01 5:00:00,Robotics & Controls in Automotive Manufacturing,,Completed,,1,0,,
Connector Session,2022-11-17 5:00:00,Chat with local Kansas City author/illustrator,,Completed,,31,0,,
Connector Session,2022-11-15 5:00:00,Native Americans,,Completed,,73,0,,
Connector Session,2022-10-20 5:00:00,VLACS How I became company President of a marketing agency,,Completed,,0,0,,
Connector Session,2022-12-14 5:00:00,Apprenticeship and Opportunity!,,Completed,,1,0,,
Connector Session,2022-11-18 5:00:00,Veteran's Day,,Completed,,5,0,,
Connector Session,2022-11-09 5:00:00,Why We Celebrate Veteran's Day,,Completed,,23,0,,
Connector Session,2022-10-28 5:00:00,Concrete Production,,Completed,,1,0,,
Connector Session,2022-11-10 5:00:00,Wetlands are Wonderful!,,Completed,,7,0,,
Connector Session,2022-12-02 5:00:00,Spanish-Speaking Healthcare Professional,,Completed,,0,0,,
Connector Session,2022-11-09 5:00:00,Tattoo Artist,,Completed,,1,0,,
Connector Session,2022-12-05 5:00:00,Careers for Students that are Interested in Engineering and Science,,Completed,,2,0,,
Connector Session,2022-12-08 5:00:00,Chat with a former professional opera singer,,Completed,,13,0,,
Connector Session,2022-10-25 5:00:00,Construction in Entertainment Venues,,Completed,,1,0,,
Connector Session,2022-12-15 5:00:00,What is engineering?,,Completed,,19,0,,
Connector Session,2022-11-30 5:00:00,Greek Mythology,,Completed,,2,0,,
Connector Session,2022-11-16 5:00:00,Living Safely In Space,,Completed,,1,0,,
Connector Session,2022-11-10 5:00:00,KC Water 4th grade Hitchhiking with H2O Lesson,,Completed,,7,0,,
Connector Session,2022-10-25 5:00:00,Travel Agency Project,,Completed,,3,0,,
Connector Session,2022-11-04 5:00:00,Botanist,,Completed,,1,0,,
Connector Session,2022-11-10 5:00:00,GPBHM Presents the Buffalo Soldiers,,Completed,,3,0,,
Connector Session,2022-10-26 5:00:00,Cyber Security in Manufacturing,,Completed,,1,0,,
Connector Session,2022-11-17 5:00:00,Careers in Technology,,Completed,,1,0,,
Connector Session,2022-11-03 5:00:00,Real Talk:  How To Ground Yourself In Stressful Times,,Completed,,1,0,,
Connector Session,2022-12-12 5:00:00,Hickman Mills Elementary College Visit: University of Central Missouri,,Completed,,3,0,,
Connector Session,2022-11-15 5:00:00,GROW! Don't just Bloom,,Completed,,1,0,,
Connector Session,2022-11-16 5:00:00,Careers in Landscaping: There's more than just cutting grass...,,Completed,,1,0,,
Connector Session,2022-11-29 5:00:00,The importance of professional communication,,Completed,,0,0,,
Connector Session,2022-11-28 5:00:00,Archeology- we went to the Mayan exhibit and will be and have been studying anci,,Completed,,3,0,,
Connector Session,2022-12-20 5:00:00,Careers that don't require a college degree,,Completed,,3,0,,
Connector Session,2022-11-17 5:00:00,Uncovering the Superpowers of Introverts,,Completed,,1,0,,
Connector Session,2022-11-21 5:00:00,"Why Matter, Matters",,Completed,,3,0,,
Connector Session,2022-12-09 5:00:00,How Joining the Military Can Pay for College,,Completed,,1,0,,
Connector Session,2022-11-15 5:00:00,Do You Have A Strategist Mindset?,,Completed,,1,0,,
Connector Session,2022-11-14 5:00:00,Teaching the Entrepreneurial Mindset for Personal & Professional Growth,,Completed,,1,0,,
Connector Session,2022-10-25 5:00:00,Travel Agency Project,,Completed,,3,0,,
Connector Session,2022-10-25 5:00:00,Travel Agency Project,,Completed,,3,0,,
Connector Session,2022-10-25 5:00:00,Travel Agency Project,,Completed,,3,0,,
Connector Session,2022-11-22 5:00:00,Post Secondary,,Completed,,1,0,,
Connector Session,2022-12-02 5:00:00,Career Exploration: Meteorology,,Completed,,1,0,,
Connector Session,2022-11-16 5:00:00,What it is like to be a nursing student?,,Completed,,8,0,,
Connector Session,2022-12-01 5:00:00,To Kill a Mockingbird: Criminal Law,,Completed,,1,0,,
Connector Session,2022-10-13 5:00:00,Pathful Connect for Career Events (10/13/22),,Completed,,1,0,,
Connector Session,2022-11-15 5:00:00,MicroEnterprise: Entrepreneur,,Completed,,0,0,,
Connector Session,2022-11-18 5:00:00,MicroEnterprise: Entrepreneur,,Completed,,0,0,,
Connector Session,2022-11-14 5:00:00,Fifth Grade Archaeology,,Completed,,8,0,,
Connector Session,2022-10-25 5:00:00,Travel Agency Project,,Completed,,3,0,,
Connector Session,2023-01-20 5:00:00,Earth's Rotation: What time of day it is?,,Completed,,4,0,,
Connector Session,2023-02-07 5:00:00,Working with Animals,,Completed,,38,0,,
Connector Session,2023-01-26 5:00:00,Hickman Mills Elementary College Visit: Metropolitan Community College - Longvie,,Completed,,5,0,,
Connector Session,2023-01-17 5:00:00,Aquaculture & Food Sources,,Completed,,9,0,,
Connector Session,2023-02-02 5:00:00,The Journey to Become a Doctor,,Completed,,16,0,,
Connector Session,2023-01-27 5:00:00,Body Systems,,Completed,,3,0,,
Connector Session,2023-03-07 5:00:00,What it is like to be a nursing student?,,Completed,,3,0,,
Connector Session,2023-01-27 5:00:00,How do I become a nurse?,,Completed,,10,0,,
Connector Session,2023-01-24 5:00:00,All About Plants,,Completed,,47,0,,
Connector Session,2023-02-24 5:00:00,Wild Animals found in the KC Area,,Completed,,47,0,,
Connector Session,2023-01-12 5:00:00,The Legacy of Dr. Martin Luther King Jr.,,Completed,,2,0,,
Connector Session,2023-01-06 5:00:00,Running for Political Office,,Completed,,5,0,,
Connector Session,2023-03-15 5:00:00,Hickman Mills Elementary College Visit: University of Central Missouri,,Completed,,5,0,,
Connector Session,2023-04-17 5:00:00,Marine Biologist,,Completed,,1,0,,
Connector Session,2023-01-12 5:00:00,Architect,,Completed,,1,0,,
Connector Session,2023-01-12 5:00:00,Fire Trucks,,Completed,,1,0,,
Connector Session,2023-01-20 5:00:00,Force and Motion: Shoe Design Features Related to Performance,,Completed,,3,0,,
Connector Session,2023-05-02 5:00:00,Interviewing Tips,,Completed,,2,0,,
Connector Session,2023-01-19 5:00:00,Careers in Writing,,Completed,,6,0,,
Connector Session,2023-01-27 5:00:00,Artist,,Completed,,1,0,,
Connector Session,2023-01-31 5:00:00,Invention and the Your Future in STEM and Business,,Completed,,3,0,,
Connector Session,2023-01-26 5:00:00,The Great Invention Escape,,Completed,,12,0,,
Connector Session,2023-01-20 5:00:00,"Invention Education (InventEd): An Introduction to  a project-based, interdiscip",,Completed,,4,0,,
Connector Session,,NFL,,Published,,1,0,,
Connector Session,,Being bilingual in today's job market,,Published,,1,0,,
Connector Session,,Cleaning around the house,,Published,,1,0,,
Connector Session,,Personal Hygiene,,Published,,1,0,,
Connector Session,2023-01-18 5:00:00,The Dream Continues,,Completed,,22,0,,
Connector Session,2023-02-07 5:00:00,Weather and Weather Patterns,,Completed,,2,0,,
Connector Session,2023-02-10 5:00:00,Becoming a Scientist and Using Fluorescent Proteins,,Completed,,2,0,,
Connector Session,2023-01-27 5:00:00,Career Exploration-Cyber Security Expert,,Completed,,1,0,,
Connector Session,2023-01-30 5:00:00,Life of a Genetics Counselor,,Completed,,2,0,,
Connector Session,2023-02-07 5:00:00,How Cosmetology Can Change Your Life!,,Completed,,2,0,,
Connector Session,2023-04-11 5:00:00,Agility's Vision: Human-centric Robots - Future Engineers Day Keynote,,Completed,,2,0,,
Connector Session,2023-02-02 5:00:00,Meet the Inventor of the Hairbrush,,Completed,,14,0,,
Connector Session,2023-02-27 5:00:00,Human Resource,,Completed,,1,0,,
Connector Session,2023-04-18 5:00:00,Compass Career Day:  Magician,,Completed,,4,0,,
Connector Session,2023-04-18 5:00:00,Compass Career Day:  Jobs for people who love animals,,Completed,,8,0,,
Connector Session,2023-01-18 5:00:00,Careers involving Pets/Working at an animal shelter,,Completed,,8,0,,
Connector Session,2023-04-26 5:00:00,Chemistry Careers,,Completed,,2,0,,
Connector Session,2023-02-16 5:00:00,Forensic Science,,Completed,,1,0,,
Connector Session,2023-02-09 5:00:00,Virtual Tour: Meet Construction Pros Who Are Building An Elementary School,,Completed,,1,0,,
Connector Session,2023-02-07 5:00:00,Transferable Skills in Communication,,Completed,,1,0,,
Connector Session,2023-02-08 5:00:00,A Career in Communications: Connecting the Dots between Science and Writing,,Completed,,2,0,,
Connector Session,2023-02-23 5:00:00,Arts: Photography & Videography from an Architect's Point of View,,Completed,,1,0,,
Connector Session,2023-02-02 5:00:00,Student Journey: Career Mapping,,Completed,,1,0,,
Connector Session,2023-02-06 5:00:00,Getting Paid to Fight Climate Change!,,Completed,,1,0,,
Connector Session,2023-02-08 5:00:00,Flying To The Moon,,Completed,,2,0,,
Connector Session,2023-01-26 5:00:00,Pathful Connect for Career Events,,Completed,,1,0,,
Connector Session,2023-04-17 5:00:00,Cybersecurity - Troubleshooting and Digital Forensics,,Completed,,1,0,,
Connector Session,2023-02-02 5:00:00,What is it like to be a Cosmetologist?,,Completed,,1,0,,
Connector Session,2023-02-01 5:00:00,Climate (TY P3),,Completed,,1,0,,
Connector Session,2023-02-22 5:00:00,Virtual Field Trip: Aerospace Materials and Structures Testing Labs,,Completed,,1,0,,
Connector Session,2023-01-17 5:00:00,How to Develop into Your Dream Job/Career and Prosper!,,Completed,,1,0,,
Connector Session,2023-01-17 5:00:00,Using Science & Anatomy in my Career as an Emergency Room Nurse,,Completed,,1,0,,
Connector Session,2023-02-01 5:00:00,Navigating the Transition from High School to College,,Completed,,1,0,,
Connector Session,2023-02-27 5:00:00,"When You Grow Up, Work in Law Enforcement!",,Completed,,9,0,,
Connector Session,2023-01-23 5:00:00,Virtual Field Trip to Manatee Lagoon,,Completed,,20,0,,
Connector Session,2023-02-24 5:00:00,Justice for All: A Day in the Life of a Judge,,Completed,,4,0,,
Connector Session,2023-02-03 5:00:00,A Career as a Professional Musician,,Completed,,1,0,,
Connector Session,2023-02-22 5:00:00,Animal Habitats,,Completed,,2,0,,
Connector Session,2023-02-15 5:00:00,Genetic Counseling,,Completed,,1,0,,
Connector Session,2023-03-09 5:00:00,Careers for People who like Animals (Kindergarten),,Completed,,2,0,,
Connector Session,2023-03-09 5:00:00,Career Day 1st grade: Healthcare,,Completed,,4,0,,
Connector Session,2023-03-09 5:00:00,Career Day 2nd Grade: Art Careers,,Completed,,3,0,,
Connector Session,2023-03-07 5:00:00,Careers for Students who Love Art,,Completed,,26,0,,
Connector Session,2023-03-09 5:00:00,Career Day 3rd grade: Skilled Trades,,Completed,,3,0,,
Connector Session,2023-01-26 5:00:00,Space,,Completed,,3,0,,
Connector Session,2023-03-09 5:00:00,Career Day 5th Grade: Art/creator,,Completed,,3,0,,
Connector Session,2023-01-27 5:00:00,Introduction to Engineering Careers,,Completed,,1,0,,
Connector Session,2023-04-19 5:00:00,Getting entry level jobs in Computer Support,,Completed,,1,0,,
Connector Session,2023-01-30 5:00:00,Medical Microbiology Talk,,Completed,,1,0,,
Connector Session,2023-02-08 5:00:00,I Can Study Food?: Women Studying the Science of Food,,Completed,,2,0,,
Connector Session,2023-02-21 5:00:00,Kindergarten Wants to Know: What Does a Meteorologist Do?,,Completed,,3,0,,
Connector Session,2023-04-18 5:00:00,Compass Career Day:  What's it like to be a nurse?,,Completed,,5,0,,
Connector Session,,First Responders,,Published,,2,0,,
Connector Session,2023-04-11 5:00:00,Learn about being a Doctor,,Completed,,20,0,,
Connector Session,2023-02-24 5:00:00,Investing,,Completed,,1,0,,
Connector Session,2023-02-27 5:00:00,Applying Pressure,,Completed,,3,0,,
Connector Session,2023-02-27 5:00:00,Applying Pressure,,Completed,,4,0,,
Connector Session,2023-02-27 5:00:00,Applying Pressure,,Completed,,4,0,,
Connector Session,2023-02-27 5:00:00,Meteorology,,Completed,,4,0,,
Connector Session,2023-03-30 5:00:00,K-3 All About Weather,,Completed,,29,0,,
Connector Session,2023-02-28 5:00:00,Micro-Enterprise Self-Assessment Presentation - General,,Completed,,1,0,,
Connector Session,2023-03-07 5:00:00,Business Ethics,,Completed,,1,0,,
Connector Session,2023-03-02 5:00:00,Engineer,,Completed,,1,0,,
Connector Session,2023-02-28 5:00:00,Business Communication: Delivering Presentations,,Completed,,1,0,,
Connector Session,2023-03-30 5:00:00,Mock Interviews: Careers in Healthcare,,Completed,,1,0,,
Connector Session,2023-03-14 5:00:00,Mock Interviews: Careers in Marketing or Fashion Marketing,,Completed,,1,0,,
Connector Session,2023-03-09 5:00:00,Mock Interviews: Careers in Video Broadcasting,,Completed,,1,0,,
Connector Session,2023-03-22 5:00:00,The Invisible World of Groundwater,,Completed,,6,0,,
Connector Session,2023-03-09 5:00:00,Veterinarian,,Completed,,3,0,,
Connector Session,2023-03-01 5:00:00,Have You Ever Considered Working for a Railroad?,,Completed,,1,0,,
Connector Session,2023-02-17 5:00:00,interview with a zookeeper,,Completed,,1,0,,
Connector Session,2023-05-10 5:00:00,40 Years of Experience in 45 Minutes,,Completed,,1,0,,
Connector Session,2023-04-04 5:00:00,Different Careers at a Hospital - Chat with Children's Mercy!,,Completed,,21,0,,
Connector Session,2023-03-09 5:00:00,Video Game Designer,,Completed,,3,0,,
Connector Session,2023-02-22 5:00:00,Making the Most of an Important Meeting,,Completed,,5,0,,
Connector Session,2023-02-23 5:00:00,A Look Into the Real World of Healthcare,,Completed,,3,0,,
Connector Session,2023-02-23 5:00:00,A Look Into the Real World of Healthcare,,Completed,,3,0,,
Connector Session,2023-02-23 5:00:00,A Look Into the Real World of Healthcare,,Completed,,2,0,,
Connector Session,2023-02-22 5:00:00,"Space: Solar Systems, Planets, & Stars",,Completed,,1,0,,
Connector Session,2023-03-06 5:00:00,What does a medical surgeon do?,,Completed,,2,0,,
Connector Session,2023-02-28 5:00:00,Space Force: Cyber-Space Warriors,,Completed,,1,0,,
Connector Session,2023-05-04 5:00:00,Moon Patterns,,Completed,,4,0,,
